sido_code,sigungu_code,emd_code,week_type,velocity_CG_AVRG
37000,37410,3741033,weekday,37.96
37000,37410,3741034,weekday,40.18
37000,37410,3741035,weekday,33.02
37000,37410,3741036,weekday,33.44
37000,37410,3741037,weekday,39.66
37000,37410,3741038,weekday,36.97
37000,37410,3741039,weekday,30.77
37000,37420,3742011,weekday,29.68
37000,37420,3742012,weekday,28.68
37000,37420,3742031,weekday,34.86
37000,37420,3742033,weekday,28.78
37000,37420,3742035,weekday,29.38
37000,37420,3742036,weekday,37.72
37000,37420,3742037,weekday,27.42
37000,37420,3742038,weekday,23.39
37000,37420,3742039,weekday,33.16
37000,37420,3742040,weekday,34.99
37000,37430,3743011,weekday,24.82
37000,37430,3743031,weekday,33.76
37000,37430,3743032,weekday,27.26
38000,38030,3803011,weekday,28.67
38000,38030,3803031,weekday,29.04
38000,38030,3803032,weekday,26.81
38000,38030,3803033,weekday,28.71
38000,38030,3803034,weekday,33.88
38000,38030,3803035,weekday,26.28
38000,38030,3803036,weekday,33
38000,38030,3803037,weekday,29.22
38000,38030,3803038,weekday,32.55
38000,38030,3803039,weekday,33.62
38000,38030,3803040,weekday,22.75
38000,38030,3803041,weekday,32.67
38000,38030,3803042,weekday,30.75
38000,38030,3803043,weekday,38.15
38000,38030,3803044,weekday,35.85
38000,38030,3803045,weekday,35.08
38000,38030,3803065,weekday,17
38000,38030,3803066,weekday,20.21
38000,38030,3803067,weekday,18.64
38000,38030,3803068,weekday,16.41
38000,38030,3803069,weekday,25.92
38000,38030,3803070,weekday,22.13
38000,38030,3803071,weekday,23.51
38000,38030,3803072,weekday,20.85
38000,38030,3803073,weekday,17.9
38000,38030,3803074,weekday,18.88
38000,38030,3803075,weekday,22.4
38000,38030,3803076,weekday,16.81
38000,38030,3803077,weekday,17.68
38000,38030,3803078,weekday,18.57
38000,38050,3805011,weekday,30.91
38000,38050,3805031,weekday,24.43
38000,38050,3805032,weekday,24.99
38000,38050,3805033,weekday,27.89
38000,38050,3805052,weekday,25.77
38000,38050,3805053,weekday,16.68
38000,38050,3805054,weekday,17.2
38000,38050,3805055,weekday,16.92
38000,38050,3805056,weekday,20.68
38000,38050,3805062,weekday,26.8
38000,38050,3805063,weekday,21.67
38000,38050,3805064,weekday,24.59
38000,38060,3806011,weekday,25.41
38000,38060,3806031,weekday,26.14
38000,38060,3806032,weekday,23.98
38000,38060,3806033,weekday,22.96
38000,38060,3806034,weekday,33.16
38000,38060,3806035,weekday,34.75
38000,38060,3806036,weekday,30.28
38000,38060,3806037,weekday,31.57
38000,38060,3806051,weekday,24.98
38000,38060,3806052,weekday,16.99
38000,38060,3806053,weekday,18.57
38000,38060,3806055,weekday,18.19
38000,38060,3806057,weekday,24.43
38000,38060,3806059,weekday,22.9
38000,38070,3807011,weekday,24.6
38000,38070,3807032,weekday,22.9
38000,38070,3807033,weekday,25.73
38000,38070,3807034,weekday,21.84
38000,38070,3807035,weekday,25.81
38000,38070,3807036,weekday,38.33
38000,38070,3807037,weekday,33.13
38000,38070,3807051,weekday,16.88
38000,38070,3807052,weekday,18.08
38000,38070,3807053,weekday,17.24
38000,38070,3807054,weekday,18.08
38000,38070,3807055,weekday,18.12
38000,38070,3807056,weekday,24.28
38000,38070,3807058,weekday,19.26
38000,38070,3807059,weekday,19.25
38000,38070,3807060,weekday,22.16
38000,38070,3807061,weekday,23.04
38000,38070,3807062,weekday,22
38000,38070,3807063,weekday,22.03
38000,38080,3808011,weekday,27.33
38000,38080,3808012,weekday,23.64
38000,38080,3808031,weekday,25.32
38000,38080,3808032,weekday,35.75
38000,38080,3808033,weekday,32.83
38000,38080,3808034,weekday,28.68
38000,38080,3808035,weekday,36.24
38000,38080,3808036,weekday,29.12
38000,38080,3808037,weekday,22.51
38000,38080,3808038,weekday,31.22
38000,38080,3808039,weekday,30.28
38000,38080,3808051,weekday,23.15
38000,38080,3808052,weekday,20.47
38000,38080,3808053,weekday,22.7
38000,38080,3808054,weekday,19.26
38000,38080,3808055,weekday,24.44
38000,38090,3809031,weekday,25.15
38000,38090,3809032,weekday,30.52
38000,38090,3809033,weekday,29.74
38000,38090,3809034,weekday,23.77
38000,38090,3809035,weekday,25.34
38000,38090,3809036,weekday,23.25
38000,38090,3809037,weekday,22.69
38000,38090,3809038,weekday,22.09
38000,38090,3809039,weekday,26.63
38000,38090,3809053,weekday,17.97
38000,38090,3809054,weekday,22.55
38000,38090,3809055,weekday,20.91
38000,38090,3809056,weekday,21.2
38000,38090,3809057,weekday,20.97
38000,38090,3809058,weekday,17.94
38000,38090,3809059,weekday,26.22
38000,38090,3809060,weekday,21.33
38000,38090,3809061,weekday,18.72
38000,38100,3810012,weekday,18.73
38000,38100,3810031,weekday,26
38000,38100,3810032,weekday,36.64
38000,38100,3810033,weekday,24.88
38000,38100,3810034,weekday,24.69
38000,38100,3810052,weekday,21.35
38000,38100,3810053,weekday,23.66
38000,38100,3810054,weekday,20.04
38000,38100,3810055,weekday,20.15
38000,38100,3810056,weekday,17.62
38000,38100,3810057,weekday,19.93
38000,38100,3810058,weekday,24.62
38000,38100,3810059,weekday,17.81
38000,38111,3811111,weekday,27.92
38000,38111,3811131,weekday,25.39
38000,38111,3811132,weekday,25.01
38000,38111,3811151,weekday,22.6
38000,38111,3811152,weekday,17.8
38000,38111,3811153,weekday,17.95
38000,38111,3811154,weekday,19.34
38000,38111,3811155,weekday,16.49
38000,38112,3811251,weekday,16.22
38000,38112,3811252,weekday,16.72
38000,38112,3811253,weekday,16.06
38000,38112,3811254,weekday,19.07
38000,38112,3811255,weekday,16.84
38000,38112,3811256,weekday,22.89
38000,38112,3811257,weekday,20.95
38000,38113,3811331,weekday,26.3
38000,38113,3811332,weekday,24.09
38000,38113,3811333,weekday,27.28
38000,38113,3811334,weekday,32.03
38000,38113,3811351,weekday,25.93
38000,38113,3811352,weekday,20.64
38000,38113,3811353,weekday,17.63
38000,38113,3811354,weekday,18.35
38000,38113,3811357,weekday,18.82
38000,38113,3811358,weekday,18.1
38000,38113,3811364,weekday,16.09
38000,38113,3811365,weekday,16.04
38000,38113,3811366,weekday,17.83
38000,38113,3811367,weekday,16.96
38000,38113,3811368,weekday,16.93
38000,38114,3811411,weekday,24.56
38000,38114,3811451,weekday,17.92
38000,38114,3811452,weekday,17.78
38000,38114,3811455,weekday,25.96
38000,38114,3811456,weekday,17.5
38000,38114,3811457,weekday,16.57
38000,38114,3811458,weekday,24.12
38000,38114,3811459,weekday,19.4
38000,38114,3811460,weekday,26.14
38000,38114,3811461,weekday,23.35
38000,38114,3811462,weekday,18.01
38000,38114,3811463,weekday,18.43
38000,38115,3811554,weekday,21.13
38000,38115,3811555,weekday,21.48
38000,38115,3811556,weekday,19.51
38000,38115,3811557,weekday,18.29
38000,38115,3811558,weekday,18.83
38000,38115,3811559,weekday,18.06
38000,38115,3811560,weekday,23.35
38000,38115,3811561,weekday,19.26
38000,38115,3811562,weekday,19.91
38000,38115,3811563,weekday,20.52
38000,38115,3811564,weekday,27.65
38000,38115,3811565,weekday,19.29
38000,38115,3811566,weekday,18.01
38000,38310,3831011,weekday,25.88
38000,38310,3831031,weekday,35.44
38000,38310,3831032,weekday,43.91
38000,38310,3831033,weekday,27.74
38000,38310,3831034,weekday,43.21
38000,38310,3831035,weekday,31.41
38000,38310,3831036,weekday,40.17
38000,38310,3831037,weekday,27.36
38000,38310,3831038,weekday,22.19
38000,38310,3831039,weekday,24.8
38000,38310,3831040,weekday,37.43
38000,38310,3831041,weekday,32.08
38000,38310,3831042,weekday,33.11
38000,38320,3832011,weekday,25.5
38000,38320,3832012,weekday,28.58
38000,38320,3832031,weekday,25.59
38000,38320,3832032,weekday,28.91
38000,38320,3832033,weekday,23.69
38000,38320,3832034,weekday,26.41
38000,38320,3832035,weekday,28.09
38000,38320,3832036,weekday,29.67
38000,38320,3832038,weekday,33.8
38000,38320,3832039,weekday,37.97
38000,38330,3833011,weekday,27.92
38000,38330,3833012,weekday,29.9
38000,38330,3833031,weekday,32.5
38000,38330,3833032,weekday,30.65
38000,38330,3833033,weekday,27.44
38000,38330,3833034,weekday,38.87
38000,38330,3833035,weekday,29.76
38000,38330,3833036,weekday,30.51
38000,38330,3833037,weekday,34.1
38000,38330,3833038,weekday,24.78
38000,38330,3833039,weekday,27.34
38000,38330,3833040,weekday,27.9
38000,38330,3833041,weekday,25.24
38000,38330,3833042,weekday,32.79
38000,38340,3834011,weekday,26.51
38000,38340,3834031,weekday,36.67
38000,38340,3834032,weekday,34.42
38000,38340,3834033,weekday,33.03
38000,38340,3834034,weekday,34.61
38000,38340,3834035,weekday,40.82
38000,38340,3834036,weekday,36.32
38000,38340,3834037,weekday,55
38000,38340,3834038,weekday,33.3
38000,38340,3834039,weekday,40.94
38000,38340,3834040,weekday,25.37
38000,38340,3834041,weekday,30.8
38000,38340,3834042,weekday,28.82
38000,38340,3834043,weekday,33.86
38000,38350,3835011,weekday,23.34
38000,38350,3835031,weekday,30.96
38000,38350,3835032,weekday,26.12
38000,38350,3835033,weekday,26.54
38000,38350,3835034,weekday,31.41
38000,38350,3835035,weekday,32.33
38000,38350,3835036,weekday,27.63
38000,38350,3835037,weekday,31.36
38000,38350,3835038,weekday,28.29
38000,38350,3835039,weekday,37.6
38000,38360,3836011,weekday,27.85
38000,38360,3836031,weekday,34.67
38000,38360,3836032,weekday,28.58
38000,38360,3836033,weekday,24.54
38000,38360,3836034,weekday,34.14
38000,38360,3836035,weekday,26.75
38000,38360,3836036,weekday,30.88
38000,38360,3836037,weekday,30.54
38000,38360,3836038,weekday,27.73
38000,38360,3836039,weekday,25.95
38000,38360,3836040,weekday,30.66
38000,38360,3836041,weekday,34.96
38000,38360,3836042,weekday,32.14
38000,38370,3837011,weekday,33.49
38000,38370,3837031,weekday,34.91
38000,38370,3837032,weekday,25.23
38000,38370,3837033,weekday,32.41
38000,38370,3837034,weekday,34.35
38000,38370,3837035,weekday,36.44
38000,38370,3837036,weekday,31.85
38000,38370,3837037,weekday,33.23
38000,38370,3837038,weekday,28.8
38000,38370,3837039,weekday,31.65
38000,38370,3837040,weekday,30.1
38000,38380,3838011,weekday,30.73
38000,38380,3838031,weekday,34.74
38000,38380,3838032,weekday,32.51
38000,38380,3838033,weekday,41.46
38000,38380,3838034,weekday,34.96
38000,38380,3838035,weekday,40.44
38000,38380,3838036,weekday,29.68
38000,38380,3838037,weekday,55.59
38000,38380,3838038,weekday,33.47
38000,38380,3838039,weekday,37.24
38000,38380,3838040,weekday,30.24
38000,38390,3839011,weekday,24.53
38000,38390,3839031,weekday,33.67
38000,38390,3839032,weekday,46.73
38000,38390,3839033,weekday,41.72
38000,38390,3839034,weekday,38.22
38000,38390,3839035,weekday,30.3
38000,38390,3839036,weekday,32.37
38000,38390,3839037,weekday,35.08
38000,38390,3839038,weekday,38.44
38000,38390,3839039,weekday,41.29
38000,38390,3839040,weekday,36.26
38000,38390,3839041,weekday,27.24
38000,38400,3840011,weekday,27.72
38000,38400,3840031,weekday,41.54
38000,38400,3840032,weekday,33.68
38000,38400,3840033,weekday,26.03
38000,38400,3840034,weekday,42.36
38000,38400,3840035,weekday,37.53
38000,38400,3840036,weekday,23.43
38000,38400,3840037,weekday,37.63
38000,38400,3840038,weekday,33.83
38000,38400,3840039,weekday,33.69
38000,38400,3840040,weekday,27.94
38000,38400,3840041,weekday,31.9
38000,38400,3840042,weekday,47.25
38000,38400,3840043,weekday,29.17
38000,38400,3840044,weekday,40.05
38000,38400,3840045,weekday,31.13
38000,38400,3840046,weekday,26.58
39000,39010,3901011,weekday,23.9
39000,39010,3901012,weekday,24.47
39000,39010,3901013,weekday,23.39
39000,39010,3901014,weekday,24.69
39000,39010,3901031,weekday,24.38
39000,39010,3901051,weekday,16.07
39000,39010,3901052,weekday,18.07
39000,39010,3901053,weekday,19.33
39000,39010,3901054,weekday,17.19
39000,39010,3901055,weekday,18.78
39000,39010,3901056,weekday,17.12
39000,39010,3901057,weekday,16.71
39000,39010,3901058,weekday,17.55
39000,39010,3901059,weekday,18.78
39000,39010,3901060,weekday,20.52
39000,39010,3901061,weekday,19.72
39000,39010,3901062,weekday,25.63
39000,39010,3901063,weekday,21.97
39000,39010,3901064,weekday,19.44
39000,39010,3901065,weekday,18.81
39000,39010,3901066,weekday,20.49
39000,39010,3901067,weekday,20.21
39000,39010,3901068,weekday,22.03
39000,39010,3901069,weekday,19.73
39000,39020,3902011,weekday,23.8
39000,39020,3902012,weekday,25.21
39000,39020,3902013,weekday,24.3
39000,39020,3902031,weekday,24.06
39000,39020,3902032,weekday,24.86
39000,39020,3902051,weekday,18.83
39000,39020,3902052,weekday,18.81
39000,39020,3902053,weekday,19.39
39000,39020,3902054,weekday,20.72
39000,39020,3902055,weekday,22.49
39000,39020,3902056,weekday,25.83
39000,39020,3902057,weekday,19.79
39000,39020,3902058,weekday,21.84
39000,39020,3902059,weekday,23.55
39000,39020,3902060,weekday,23.53
39000,39020,3902061,weekday,27.82
39000,39020,3902062,weekday,22.9
