시도,시군구,읍면동,week_type,velocity_CG_AVRG
강원도,양구군,해안면,weekday,29.8
,,,weekday,28.15
강원도,인제군,인제읍,weekday,27.19
강원도,인제군,남면,weekday,30.01
강원도,인제군,북면,weekday,30.14
강원도,인제군,기린면,weekday,35.2
강원도,인제군,서화면,weekday,40.66
강원도,인제군,상남면,weekday,50.7
강원도,고성군,간성읍,weekday,28.21
강원도,고성군,거진읍,weekday,23.44
강원도,고성군,현내면,weekday,28.64
강원도,고성군,죽왕면,weekday,22.9
강원도,고성군,토성면,weekday,22.77
강원도,양양군,양양읍,weekday,24.34
강원도,양양군,서면,weekday,43.61
강원도,양양군,손양면,weekday,26.71
강원도,양양군,현북면,weekday,34.04
강원도,양양군,현남면,weekday,27.44
강원도,양양군,강현면,weekday,25.38
충청북도,충주시,주덕읍,weekday,23.79
충청북도,충주시,살미면,weekday,33.3
충청북도,충주시,수안보면,weekday,32.43
충청북도,충주시,신니면,weekday,30.92
충청북도,충주시,노은면,weekday,40.68
충청북도,충주시,앙성면,weekday,26.39
충청북도,충주시,금가면,weekday,22.79
충청북도,충주시,동량면,weekday,27.93
충청북도,충주시,산척면,weekday,32.04
충청북도,충주시,엄정면,weekday,27.92
충청북도,충주시,소태면,weekday,26.93
충청북도,충주시,대소원면,weekday,26.13
충청북도,충주시,중앙탑면,weekday,30.5
충청북도,충주시,성내·충인동,weekday,17.5
충청북도,충주시,교현·안림동,weekday,21.41
충청북도,충주시,교현2동,weekday,16.29
충청북도,충주시,용산동,weekday,17.58
충청북도,충주시,지현동,weekday,16.7
충청북도,충주시,문화동,weekday,16.65
충청북도,충주시,호암·직동,weekday,17.89
충청북도,충주시,달천동,weekday,26.48
충청북도,충주시,봉방동,weekday,18.92
충청북도,충주시,칠금·금릉동,weekday,18.87
충청북도,충주시,연수동,weekday,16.46
충청북도,충주시,목행·용탄동,weekday,19.69
충청북도,제천시,봉양읍,weekday,26.8
충청북도,제천시,금성면,weekday,36.98
충청북도,제천시,청풍면,weekday,27.24
충청북도,제천시,수산면,weekday,26.23
충청북도,제천시,덕산면,weekday,29.48
충청북도,제천시,한수면,weekday,42.83
충청북도,제천시,백운면,weekday,26.43
충청북도,제천시,송학면,weekday,22.88
충청북도,제천시,교동,weekday,20.18
충청북도,제천시,용두동,weekday,18.05
충청북도,제천시,청전동,weekday,17.29
충청북도,제천시,화산동,weekday,22.6
충청북도,제천시,남현동,weekday,19.41
충청북도,제천시,영서동,weekday,19.35
충청북도,제천시,신백동,weekday,29.97
충청북도,제천시,의림지동,weekday,20.84
충청북도,제천시,중앙동,weekday,15.98
충청북도,청주시 상당구,낭성면,weekday,27.26
충청북도,청주시 상당구,미원면,weekday,28.14
충청북도,청주시 상당구,가덕면,weekday,29.43
충청북도,청주시 상당구,남일면,weekday,23.93
충청북도,청주시 상당구,문의면,weekday,31.91
충청북도,청주시 상당구,중앙동,weekday,18.33
충청북도,청주시 상당구,성안동,weekday,17.2
충청북도,청주시 상당구,탑·대성동,weekday,19.31
충청북도,청주시 상당구,영운동,weekday,17.9
충청북도,청주시 상당구,금천동,weekday,16.01
충청북도,청주시 상당구,용담·명암·산성동,weekday,19.76
충청북도,청주시 상당구,용암1동,weekday,17.1
충청북도,청주시 상당구,용암2동,weekday,18.15
충청북도,청주시 서원구,남이면,weekday,28.63
충청북도,청주시 서원구,현도면,weekday,29.51
충청북도,청주시 서원구,사직1동,weekday,18.15
충청북도,청주시 서원구,사직2동,weekday,17.23
충청북도,청주시 서원구,사창동,weekday,19.33
충청북도,청주시 서원구,모충동,weekday,20.0
충청북도,청주시 서원구,산남동,weekday,16.81
충청북도,청주시 서원구,분평동,weekday,17.86
충청북도,청주시 서원구,수곡1동,weekday,18.41
충청북도,청주시 서원구,수곡2동,weekday,15.97
충청북도,청주시 서원구,성화·개신·죽림동,weekday,17.19
충청북도,청주시 흥덕구,오송읍,weekday,19.99
충청북도,청주시 흥덕구,강내면,weekday,26.35
충청북도,청주시 흥덕구,옥산면,weekday,24.99
충청북도,청주시 흥덕구,운천·신봉동,weekday,16.95
충청북도,청주시 흥덕구,복대1동,weekday,16.48
충청북도,청주시 흥덕구,복대2동,weekday,16.96
충청북도,청주시 흥덕구,가경동,weekday,16.89
충청북도,청주시 흥덕구,봉명1동,weekday,15.56
충청북도,청주시 흥덕구,봉명2·송정동,weekday,17.26
충청북도,청주시 흥덕구,강서1동,weekday,28.8
충청북도,청주시 흥덕구,강서2동,weekday,21.24
충청북도,청주시 청원구,내수읍,weekday,26.15
충청북도,청주시 청원구,오창읍,weekday,24.49
충청북도,청주시 청원구,북이면,weekday,25.59
충청북도,청주시 청원구,오근장동,weekday,24.76
충청북도,청주시 청원구,우암동,weekday,18.29
충청북도,청주시 청원구,내덕1동,weekday,16.22
충청북도,청주시 청원구,내덕2동,weekday,20.02
충청북도,청주시 청원구,율량·사천동,weekday,17.53
충청북도,보은군,보은읍,weekday,27.22
충청북도,보은군,속리산면,weekday,28.76
충청북도,보은군,장안면,weekday,29.3
충청북도,보은군,마로면,weekday,34.15
충청북도,보은군,탄부면,weekday,32.9
충청북도,보은군,삼승면,weekday,29.49
충청북도,보은군,수한면,weekday,32.92
충청북도,보은군,회남면,weekday,45.55
충청북도,보은군,회인면,weekday,47.13
충청북도,보은군,내북면,weekday,31.31
충청북도,보은군,산외면,weekday,31.53
충청북도,옥천군,옥천읍,weekday,23.44
충청북도,옥천군,동이면,weekday,29.59
충청북도,옥천군,안남면,weekday,35.09
충청북도,옥천군,안내면,weekday,35.66
충청북도,옥천군,청성면,weekday,35.7
충청북도,옥천군,청산면,weekday,39.38
충청북도,옥천군,이원면,weekday,31.57
충청북도,옥천군,군서면,weekday,23.38
충청북도,옥천군,군북면,weekday,31.27
충청북도,영동군,영동읍,weekday,25.2
충청북도,영동군,용산면,weekday,33.3
충청북도,영동군,황간면,weekday,35.81
충청북도,영동군,추풍령면,weekday,27.33
충청북도,영동군,매곡면,weekday,34.99
충청북도,영동군,상촌면,weekday,33.93
충청북도,영동군,양강면,weekday,28.88
충청북도,영동군,용화면,weekday,34.39
충청북도,영동군,학산면,weekday,39.19
충청북도,영동군,양산면,weekday,35.1
충청북도,영동군,심천면,weekday,35.92
충청북도,진천군,진천읍,weekday,24.49
,,,weekday,21.23
충청북도,진천군,초평면,weekday,27.19
충청북도,진천군,문백면,weekday,23.31
충청북도,진천군,백곡면,weekday,29.63
충청북도,진천군,이월면,weekday,27.16
충청북도,진천군,광혜원면,weekday,22.9
충청북도,괴산군,괴산읍,weekday,23.65
충청북도,괴산군,감물면,weekday,28.9
충청북도,괴산군,장연면,weekday,49.32
충청북도,괴산군,연풍면,weekday,32.11
충청북도,괴산군,칠성면,weekday,27.27
충청북도,괴산군,문광면,weekday,33.08
충청북도,괴산군,청천면,weekday,37.8
충청북도,괴산군,청안면,weekday,29.54
충청북도,괴산군,사리면,weekday,27.64
충청북도,괴산군,소수면,weekday,34.49
충청북도,괴산군,불정면,weekday,26.29
충청북도,음성군,음성읍,weekday,24.46
충청북도,음성군,금왕읍,weekday,28.13
충청북도,음성군,소이면,weekday,29.2
충청북도,음성군,원남면,weekday,28.84
충청북도,음성군,맹동면,weekday,23.27
충청북도,음성군,대소면,weekday,25.85
충청북도,음성군,삼성면,weekday,25.1
충청북도,음성군,생극면,weekday,25.18
충청북도,음성군,감곡면,weekday,25.81
충청북도,단양군,단양읍,weekday,25.15
충청북도,단양군,매포읍,weekday,26.62
충청북도,단양군,단성면,weekday,41.77
충청북도,단양군,대강면,weekday,35.53
충청북도,단양군,가곡면,weekday,30.36
충청북도,단양군,영춘면,weekday,33.99
충청북도,단양군,어상천면,weekday,34.44
충청북도,단양군,적성면,weekday,32.76
충청북도,증평군,증평읍,weekday,22.3
충청북도,증평군,도안면,weekday,24.11
충청남도,천안시 동남구,목천읍,weekday,25.29
충청남도,천안시 동남구,풍세면,weekday,25.32
충청남도,천안시 동남구,광덕면,weekday,32.38
충청남도,천안시 동남구,북면,weekday,27.31
충청남도,천안시 동남구,성남면,weekday,24.84
충청남도,천안시 동남구,수신면,weekday,28.68
충청남도,천안시 동남구,병천면,weekday,23.24
충청남도,천안시 동남구,동면,weekday,26.29
충청남도,천안시 동남구,중앙동,weekday,17.11
충청남도,천안시 동남구,문성동,weekday,17.05
충청남도,천안시 동남구,원성1동,weekday,20.5
충청남도,천안시 동남구,원성2동,weekday,16.67
충청남도,천안시 동남구,봉명동,weekday,16.59
충청남도,천안시 동남구,일봉동,weekday,18.9
충청남도,천안시 동남구,신방동,weekday,18.1
충청남도,천안시 동남구,청룡동,weekday,22.57
충청남도,천안시 동남구,신안동,weekday,22.97
충청남도,천안시 서북구,성환읍,weekday,24.52
충청남도,천안시 서북구,성거읍,weekday,24.81
충청남도,천안시 서북구,직산읍,weekday,22.98
충청남도,천안시 서북구,입장면,weekday,28.92
충청남도,천안시 서북구,성정1동,weekday,17.78
충청남도,천안시 서북구,성정2동,weekday,16.48
충청남도,천안시 서북구,쌍용1동,weekday,15.45
충청남도,천안시 서북구,쌍용2동,weekday,16.69
충청남도,천안시 서북구,쌍용3동,weekday,16.65
충청남도,천안시 서북구,백석동,weekday,16.94
충청남도,천안시 서북구,불당동,weekday,16.04
충청남도,천안시 서북구,부성1동,weekday,18.66
충청남도,천안시 서북구,부성2동,weekday,16.75
충청남도,공주시,유구읍,weekday,39.11
충청남도,공주시,이인면,weekday,30.6
충청남도,공주시,탄천면,weekday,30.35
충청남도,공주시,계룡면,weekday,29.11
충청남도,공주시,반포면,weekday,27.87
충청남도,공주시,의당면,weekday,27.16
충청남도,공주시,정안면,weekday,38.88
충청남도,공주시,우성면,weekday,36.89
충청남도,공주시,사곡면,weekday,35.68
충청남도,공주시,신풍면,weekday,34.1
충청남도,공주시,중학동,weekday,19.47
충청남도,공주시,금학동,weekday,31.44
충청남도,공주시,옥룡동,weekday,20.73
충청남도,공주시,신관동,weekday,23.59
충청남도,공주시,웅진동,weekday,22.41
충청남도,공주시,월송동,weekday,26.6
충청남도,보령시,웅천읍,weekday,35.68
충청남도,보령시,주포면,weekday,29.8
충청남도,보령시,주교면,weekday,26.72
충청남도,보령시,오천면,weekday,33.21
충청남도,보령시,천북면,weekday,52.02
충청남도,보령시,청소면,weekday,32.18
충청남도,보령시,청라면,weekday,27.29
충청남도,보령시,남포면,weekday,24.31
충청남도,보령시,주산면,weekday,25.7
충청남도,보령시,미산면,weekday,33.15
충청남도,보령시,성주면,weekday,30.09
충청남도,보령시,대천1동,weekday,18.58
충청남도,보령시,대천2동,weekday,22.93
충청남도,보령시,대천3동,weekday,21.47
충청남도,보령시,대천4동,weekday,20.22
충청남도,보령시,대천5동,weekday,28.87
충청남도,아산시,염치읍,weekday,32.68
충청남도,아산시,배방읍,weekday,19.99
충청남도,아산시,송악면,weekday,32.25
충청남도,아산시,탕정면,weekday,21.35
충청남도,아산시,음봉면,weekday,25.68
충청남도,아산시,둔포면,weekday,22.36
충청남도,아산시,영인면,weekday,24.13
충청남도,아산시,인주면,weekday,26.78
충청남도,아산시,선장면,weekday,27.59
충청남도,아산시,도고면,weekday,27.38
충청남도,아산시,신창면,weekday,28.0
충청남도,아산시,온양1동,weekday,17.63
충청남도,아산시,온양2동,weekday,17.93
충청남도,아산시,온양3동,weekday,17.45
충청남도,아산시,온양4동,weekday,20.99
충청남도,아산시,온양5동,weekday,19.37
충청남도,아산시,온양6동,weekday,27.36
충청남도,서산시,대산읍,weekday,22.82
충청남도,서산시,인지면,weekday,23.3
충청남도,서산시,부석면,weekday,22.54
충청남도,서산시,팔봉면,weekday,27.32
충청남도,서산시,지곡면,weekday,22.47
충청남도,서산시,성연면,weekday,23.55
충청남도,서산시,음암면,weekday,23.05
충청남도,서산시,운산면,weekday,36.2
충청남도,서산시,해미면,weekday,31.81
충청남도,서산시,고북면,weekday,24.99
충청남도,서산시,부춘동,weekday,19.47
충청남도,서산시,동문1동,weekday,21.22
충청남도,서산시,동문2동,weekday,17.12
충청남도,서산시,수석동,weekday,20.11
충청남도,서산시,석남동,weekday,19.43
충청남도,논산시,강경읍,weekday,24.03
충청남도,논산시,연무읍,weekday,28.24
충청남도,논산시,성동면,weekday,24.57
충청남도,논산시,광석면,weekday,26.22
충청남도,논산시,노성면,weekday,25.87
충청남도,논산시,상월면,weekday,30.03
충청남도,논산시,부적면,weekday,25.83
충청남도,논산시,연산면,weekday,28.91
충청남도,논산시,벌곡면,weekday,29.91
충청남도,논산시,양촌면,weekday,31.94
충청남도,논산시,가야곡면,weekday,26.32
충청남도,논산시,은진면,weekday,21.71
충청남도,논산시,채운면,weekday,30.26
충청남도,논산시,취암동,weekday,20.27
충청남도,논산시,부창동,weekday,20.16
충청남도,계룡시,두마면,weekday,21.89
충청남도,계룡시,엄사면,weekday,19.66
충청남도,계룡시,신도안면,weekday,19.25
충청남도,계룡시,금암동,weekday,18.0
충청남도,당진시,합덕읍,weekday,25.3
충청남도,당진시,송악읍,weekday,27.07
충청남도,당진시,고대면,weekday,19.49
충청남도,당진시,석문면,weekday,25.3
충청남도,당진시,대호지면,weekday,23.99
충청남도,당진시,정미면,weekday,26.8
충청남도,당진시,면천면,weekday,35.71
충청남도,당진시,순성면,weekday,29.76
충청남도,당진시,우강면,weekday,27.22
충청남도,당진시,신평면,weekday,28.3
충청남도,당진시,송산면,weekday,23.39
충청남도,당진시,당진1동,weekday,18.98
충청남도,당진시,당진2동,weekday,25.57
충청남도,당진시,당진3동,weekday,20.38
충청남도,금산군,금산읍,weekday,22.64
충청남도,금산군,금성면,weekday,24.91
충청남도,금산군,제원면,weekday,36.67
충청남도,금산군,부리면,weekday,36.44
충청남도,금산군,군북면,weekday,23.77
충청남도,금산군,남일면,weekday,28.4
충청남도,금산군,남이면,weekday,31.8
충청남도,금산군,진산면,weekday,32.22
충청남도,금산군,복수면,weekday,28.51
충청남도,금산군,추부면,weekday,29.46
충청남도,부여군,부여읍,weekday,24.72
충청남도,부여군,규암면,weekday,25.72
충청남도,부여군,은산면,weekday,28.71
충청남도,부여군,외산면,weekday,38.1
충청남도,부여군,내산면,weekday,42.19
충청남도,부여군,구룡면,weekday,38.39
충청남도,부여군,홍산면,weekday,43.02
충청남도,부여군,옥산면,weekday,30.11
충청남도,부여군,남면,weekday,31.77
충청남도,부여군,충화면,weekday,26.96
충청남도,부여군,양화면,weekday,32.7
충청남도,부여군,임천면,weekday,32.24
충청남도,부여군,장암면,weekday,37.77
충청남도,부여군,세도면,weekday,25.81
충청남도,부여군,석성면,weekday,27.92
충청남도,부여군,초촌면,weekday,17.62
충청남도,서천군,장항읍,weekday,24.88
충청남도,서천군,서천읍,weekday,25.63
충청남도,서천군,마서면,weekday,25.16
충청남도,서천군,화양면,weekday,30.79
충청남도,서천군,기산면,weekday,31.01
충청남도,서천군,한산면,weekday,39.57
충청남도,서천군,마산면,weekday,30.85
충청남도,서천군,시초면,weekday,30.0
충청남도,서천군,문산면,weekday,24.86
충청남도,서천군,판교면,weekday,33.7
충청남도,서천군,종천면,weekday,28.4
충청남도,서천군,비인면,weekday,27.35
충청남도,서천군,서면,weekday,22.26
충청남도,청양군,청양읍,weekday,25.41
충청남도,청양군,운곡면,weekday,41.27
충청남도,청양군,대치면,weekday,26.37
충청남도,청양군,정산면,weekday,28.91
충청남도,청양군,목면,weekday,31.27
충청남도,청양군,청남면,weekday,34.66
충청남도,청양군,장평면,weekday,34.91
충청남도,청양군,남양면,weekday,36.39
충청남도,청양군,화성면,weekday,28.92
충청남도,청양군,비봉면,weekday,28.52
충청남도,홍성군,홍성읍,weekday,21.06
충청남도,홍성군,광천읍,weekday,23.92
충청남도,홍성군,홍북읍,weekday,21.65
충청남도,홍성군,금마면,weekday,23.1
충청남도,홍성군,홍동면,weekday,23.06
충청남도,홍성군,장곡면,weekday,31.04
충청남도,홍성군,은하면,weekday,26.88
충청남도,홍성군,결성면,weekday,22.08
충청남도,홍성군,서부면,weekday,26.3
충청남도,홍성군,갈산면,weekday,29.91
충청남도,홍성군,구항면,weekday,23.98
충청남도,예산군,예산읍,weekday,22.68
충청남도,예산군,삽교읍,weekday,23.96
충청남도,예산군,대술면,weekday,36.29
충청남도,예산군,신양면,weekday,44.96
충청남도,예산군,광시면,weekday,32.55
충청남도,예산군,대흥면,weekday,25.2
충청남도,예산군,응봉면,weekday,24.76
충청남도,예산군,덕산면,weekday,25.91
충청남도,예산군,봉산면,weekday,31.05
충청남도,예산군,고덕면,weekday,28.87
충청남도,예산군,신암면,weekday,22.76
충청남도,예산군,오가면,weekday,29.25
충청남도,태안군,태안읍,weekday,22.2
충청남도,태안군,안면읍,weekday,23.26
충청남도,태안군,고남면,weekday,26.5
충청남도,태안군,남면,weekday,25.45
충청남도,태안군,근흥면,weekday,25.26
충청남도,태안군,소원면,weekday,15.79
충청남도,태안군,원북면,weekday,25.0
충청남도,태안군,이원면,weekday,22.01
전라북도,전주시 완산구,동서학동,weekday,24.91
전라북도,전주시 완산구,서서학동,weekday,16.31
전라북도,전주시 완산구,중화산1동,weekday,16.2
전라북도,전주시 완산구,중화산2동,weekday,16.2
전라북도,전주시 완산구,평화1동,weekday,17.65
전라북도,전주시 완산구,평화2동,weekday,19.59
전라북도,전주시 완산구,서신동,weekday,15.48
전라북도,전주시 완산구,삼천1동,weekday,16.73
전라북도,전주시 완산구,삼천2동,weekday,16.22
전라북도,전주시 완산구,삼천3동,weekday,23.69
전라북도,전주시 완산구,효자1동,weekday,15.88
전라북도,전주시 완산구,효자2동,weekday,16.97
전라북도,전주시 완산구,효자3동,weekday,17.07
전라북도,전주시 완산구,중앙동,weekday,16.39
전라북도,전주시 완산구,풍남동,weekday,15.88
전라북도,전주시 완산구,노송동,weekday,17.14
전라북도,전주시 완산구,완산동,weekday,15.55
전라북도,전주시 완산구,효자4동,weekday,17.85
전라북도,전주시 완산구,효자5동,weekday,16.85
전라북도,전주시 덕진구,인후1동,weekday,16.2
전라북도,전주시 덕진구,인후2동,weekday,18.24
전라북도,전주시 덕진구,인후3동,weekday,16.39
전라북도,전주시 덕진구,덕진동,weekday,16.92
전라북도,전주시 덕진구,금암1동,weekday,15.38
전라북도,전주시 덕진구,금암2동,weekday,16.55
전라북도,전주시 덕진구,팔복동,weekday,18.75
전라북도,전주시 덕진구,우아1동,weekday,17.74
전라북도,전주시 덕진구,우아2동,weekday,25.58
전라북도,전주시 덕진구,호성동,weekday,21.34
전라북도,전주시 덕진구,송천1동,weekday,17.29
전라북도,전주시 덕진구,송천2동,weekday,21.02
전라북도,전주시 덕진구,조촌동,weekday,30.16
전라북도,전주시 덕진구,진북동,weekday,16.4
전라북도,전주시 덕진구,혁신동,weekday,18.37
,,,weekday,18.73
전라북도,군산시,옥구읍,weekday,26.64
전라북도,군산시,옥산면,weekday,26.85
전라북도,군산시,회현면,weekday,32.5
전라북도,군산시,임피면,weekday,24.65
전라북도,군산시,서수면,weekday,24.29
전라북도,군산시,대야면,weekday,41.23
전라북도,군산시,개정면,weekday,28.81
전라북도,군산시,성산면,weekday,34.8
전라북도,군산시,나포면,weekday,28.6
전라북도,군산시,옥도면,weekday,54.58
전라북도,군산시,옥서면,weekday,24.86
전라북도,군산시,해신동,weekday,23.93
전라북도,군산시,월명동,weekday,17.57
전라북도,군산시,신풍동,weekday,16.6
전라북도,군산시,삼학동,weekday,19.97
전라북도,군산시,중앙동,weekday,19.62
전라북도,군산시,흥남동,weekday,17.17
전라북도,군산시,조촌동,weekday,18.09
전라북도,군산시,경암동,weekday,19.42
전라북도,군산시,구암동,weekday,20.92
전라북도,군산시,개정동,weekday,22.68
전라북도,군산시,수송동,weekday,16.96
전라북도,군산시,나운1동,weekday,16.68
전라북도,군산시,나운2동,weekday,15.89
전라북도,군산시,소룡동,weekday,21.86
전라북도,군산시,미성동,weekday,24.8
전라북도,군산시,나운3동,weekday,18.7
전라북도,익산시,함열읍,weekday,24.65
전라북도,익산시,오산면,weekday,25.43
전라북도,익산시,황등면,weekday,25.85
전라북도,익산시,함라면,weekday,26.74
전라북도,익산시,웅포면,weekday,41.15
전라북도,익산시,성당면,weekday,25.13
전라북도,익산시,용안면,weekday,27.97
전라북도,익산시,낭산면,weekday,24.56
전라북도,익산시,망성면,weekday,27.39
전라북도,익산시,여산면,weekday,35.54
전라북도,익산시,금마면,weekday,24.1
전라북도,익산시,왕궁면,weekday,26.47
전라북도,익산시,춘포면,weekday,23.17
전라북도,익산시,삼기면,weekday,22.89
전라북도,익산시,용동면,weekday,22.55
전라북도,익산시,중앙동,weekday,16.03
전라북도,익산시,평화동,weekday,22.7
전라북도,익산시,인화동,weekday,18.32
전라북도,익산시,동산동,weekday,19.86
전라북도,익산시,마동,weekday,17.15
전라북도,익산시,남중동,weekday,17.27
전라북도,익산시,모현동,weekday,16.44
전라북도,익산시,송학동,weekday,20.31
전라북도,익산시,신동,weekday,18.07
전라북도,익산시,영등1동,weekday,16.95
전라북도,익산시,팔봉동,weekday,20.49
전라북도,익산시,삼성동,weekday,17.83
전라북도,익산시,영등2동,weekday,16.62
전라북도,익산시,어양동,weekday,17.21
전라북도,정읍시,신태인읍,weekday,25.12
전라북도,정읍시,북면,weekday,23.45
전라북도,정읍시,입암면,weekday,35.47
전라북도,정읍시,소성면,weekday,24.74
전라북도,정읍시,고부면,weekday,24.84
전라북도,정읍시,영원면,weekday,28.83
전라북도,정읍시,덕천면,weekday,22.63
전라북도,정읍시,이평면,weekday,31.79
전라북도,정읍시,정우면,weekday,29.61
전라북도,정읍시,태인면,weekday,30.04
전라북도,정읍시,감곡면,weekday,26.25
전라북도,정읍시,옹동면,weekday,24.29
전라북도,정읍시,칠보면,weekday,36.7
전라북도,정읍시,산내면,weekday,35.26
전라북도,정읍시,산외면,weekday,31.14
전라북도,정읍시,수성동,weekday,20.67
전라북도,정읍시,장명동,weekday,20.4
전라북도,정읍시,내장상동,weekday,25.12
전라북도,정읍시,시기동,weekday,17.14
전라북도,정읍시,연지동,weekday,21.06
전라북도,정읍시,농소동,weekday,29.41
전라북도,정읍시,상교동,weekday,27.5
전라북도,정읍시,초산동,weekday,21.94
전라북도,남원시,운봉읍,weekday,31.6
전라북도,남원시,주천면,weekday,32.82
전라북도,남원시,수지면,weekday,32.22
전라북도,남원시,송동면,weekday,32.14
전라북도,남원시,주생면,weekday,29.63
전라북도,남원시,금지면,weekday,30.51
전라북도,남원시,대강면,weekday,43.58
전라북도,남원시,대산면,weekday,41.07
전라북도,남원시,사매면,weekday,29.04
전라북도,남원시,덕과면,weekday,23.16
전라북도,남원시,보절면,weekday,27.9
전라북도,남원시,산동면,weekday,35.6
전라북도,남원시,이백면,weekday,27.6
전라북도,남원시,인월면,weekday,28.71
전라북도,남원시,아영면,weekday,38.56
전라북도,남원시,산내면,weekday,35.81
전라북도,남원시,동충동,weekday,20.1
전라북도,남원시,죽항동,weekday,18.08
전라북도,남원시,노암동,weekday,23.02
전라북도,남원시,금동,weekday,17.44
전라북도,남원시,왕정동,weekday,26.11
전라북도,남원시,향교동,weekday,24.0
전라북도,남원시,도통동,weekday,28.12
전라북도,김제시,만경읍,weekday,26.95
전라북도,김제시,죽산면,weekday,34.52
전라북도,김제시,백산면,weekday,22.42
전라북도,김제시,용지면,weekday,26.21
전라북도,김제시,백구면,weekday,30.8
전라북도,김제시,부량면,weekday,25.54
전라북도,김제시,공덕면,weekday,26.12
전라북도,김제시,청하면,weekday,37.51
전라북도,김제시,성덕면,weekday,33.03
전라북도,김제시,진봉면,weekday,27.37
전라북도,김제시,금구면,weekday,28.69
전라북도,김제시,봉남면,weekday,34.42
전라북도,김제시,황산면,weekday,27.59
전라북도,김제시,금산면,weekday,29.61
전라북도,김제시,광활면,weekday,31.82
전라북도,김제시,요촌동,weekday,21.66
전라북도,김제시,신풍동,weekday,26.13
전라북도,김제시,검산동,weekday,22.52
전라북도,김제시,교월동,weekday,22.62
전라북도,완주군,삼례읍,weekday,23.0
전라북도,완주군,봉동읍,weekday,22.43
전라북도,완주군,용진읍,weekday,29.54
전라북도,완주군,상관면,weekday,54.95
전라북도,완주군,이서면,weekday,29.62
전라북도,완주군,소양면,weekday,35.78
전라북도,완주군,구이면,weekday,28.61
전라북도,완주군,고산면,weekday,26.65
전라북도,완주군,비봉면,weekday,25.91
전라북도,완주군,운주면,weekday,30.06
전라북도,완주군,화산면,weekday,38.87
전라북도,완주군,동상면,weekday,40.4
전라북도,완주군,경천면,weekday,45.76
전라북도,진안군,진안읍,weekday,36.74
전라북도,진안군,용담면,weekday,35.08
전라북도,진안군,안천면,weekday,47.8
전라북도,진안군,동향면,weekday,41.42
전라북도,진안군,상전면,weekday,43.67
전라북도,진안군,백운면,weekday,35.22
전라북도,진안군,성수면,weekday,38.69
전라북도,진안군,마령면,weekday,31.08
전라북도,진안군,부귀면,weekday,34.79
전라북도,진안군,정천면,weekday,45.8
전라북도,진안군,주천면,weekday,48.54
전라북도,무주군,무주읍,weekday,33.63
전라북도,무주군,무풍면,weekday,32.29
전라북도,무주군,설천면,weekday,34.94
전라북도,무주군,적상면,weekday,35.62
전라북도,무주군,안성면,weekday,31.5
전라북도,무주군,부남면,weekday,38.99
전라북도,장수군,장수읍,weekday,29.6
전라북도,장수군,산서면,weekday,33.54
전라북도,장수군,번암면,weekday,38.64
전라북도,장수군,장계면,weekday,43.11
전라북도,장수군,천천면,weekday,39.23
전라북도,장수군,계남면,weekday,34.78
전라북도,장수군,계북면,weekday,36.13
전라북도,임실군,임실읍,weekday,30.75
전라북도,임실군,청웅면,weekday,26.1
전라북도,임실군,운암면,weekday,29.94
전라북도,임실군,신평면,weekday,37.12
전라북도,임실군,성수면,weekday,35.42
전라북도,임실군,오수면,weekday,28.66
전라북도,임실군,신덕면,weekday,39.79
전라북도,임실군,삼계면,weekday,39.98
전라북도,임실군,관촌면,weekday,33.66
전라북도,임실군,강진면,weekday,31.15
전라북도,임실군,덕치면,weekday,35.71
전라북도,임실군,지사면,weekday,38.68
전라북도,순창군,순창읍,weekday,24.36
전라북도,순창군,인계면,weekday,29.83
전라북도,순창군,동계면,weekday,37.5
전라북도,순창군,적성면,weekday,28.96
전라북도,순창군,유등면,weekday,41.65
전라북도,순창군,풍산면,weekday,26.01
전라북도,순창군,금과면,weekday,31.88
전라북도,순창군,팔덕면,weekday,31.4
전라북도,순창군,복흥면,weekday,33.79
전라북도,순창군,쌍치면,weekday,36.2
전라북도,순창군,구림면,weekday,34.45
전라북도,고창군,고창읍,weekday,25.58
전라북도,고창군,고수면,weekday,29.67
전라북도,고창군,아산면,weekday,30.64
전라북도,고창군,무장면,weekday,29.81
전라북도,고창군,공음면,weekday,27.41
전라북도,고창군,상하면,weekday,27.72
전라북도,고창군,해리면,weekday,30.85
전라북도,고창군,성송면,weekday,30.44
전라북도,고창군,대산면,weekday,31.84
전라북도,고창군,심원면,weekday,30.79
전라북도,고창군,흥덕면,weekday,31.72
전라북도,고창군,성내면,weekday,30.84
전라북도,고창군,신림면,weekday,28.46
전라북도,고창군,부안면,weekday,30.16
전라북도,부안군,부안읍,weekday,22.97
전라북도,부안군,주산면,weekday,25.97
전라북도,부안군,동진면,weekday,28.08
전라북도,부안군,행안면,weekday,28.6
전라북도,부안군,계화면,weekday,28.74
전라북도,부안군,보안면,weekday,32.83
전라북도,부안군,변산면,weekday,27.98
전라북도,부안군,진서면,weekday,33.09
전라북도,부안군,백산면,weekday,35.35
전라북도,부안군,상서면,weekday,31.23
전라북도,부안군,하서면,weekday,30.03
전라북도,부안군,줄포면,weekday,28.24
전라남도,목포시,용당1동,weekday,17.15
전라남도,목포시,용당2동,weekday,17.5
전라남도,목포시,연동,weekday,16.61
전라남도,목포시,산정동,weekday,16.65
전라남도,목포시,연산동,weekday,22.9
전라남도,목포시,원산동,weekday,16.27
